;Precio compra;Mercado compra;Precio venta;Mercado venta
2024-11-03 04:30:00;5,4;Terciaria bajar;76,25;MD venta
2024-11-03 04:45:00;5,4;Terciaria bajar;76,25;MD venta
2024-11-03 05:00:00;5,5;Terciaria bajar;75,12;MD venta
2024-11-03 05:15:00;5,5;Terciaria bajar;75,12;MD venta
2024-11-03 05:30:00;5,5;Terciaria bajar;75,12;MD venta
2024-11-03 05:45:00;40,4;RR bajar;75,12;MD venta
2024-11-03 06:00:00;6,0;Terciaria bajar;84,18;MD venta
2024-11-03 06:15:00;37,0;Terciaria bajar;84,18;MD venta
2024-11-03 06:30:00;122,83223888523759;MD compra;84,18;MD venta
2024-11-03 06:45:00;122,83223888523759;MD compra;86,48;Terciaria subir
2024-11-03 07:00:00;1,333;RR bajar;94,18;Terciaria subir
2024-11-03 07:15:00;1,333;RR bajar;89,15;RR subir
2024-11-03 07:30:00;1,333;RR bajar;89,15;RR subir
2024-11-03 07:45:00;0,0;Terciaria bajar;89,15;RR subir
2024-11-03 08:00:00;0,007;RR bajar;95,0;RR subir
2024-11-03 08:15:00;0,007;RR bajar;95,0;RR subir
2024-11-03 08:30:00;0,007;RR bajar;95,0;RR subir
2024-11-03 08:45:00;0,0;Terciaria bajar;95,0;RR subir
2024-11-03 09:00:00;0,0;RR bajar;66,48;Terciaria subir
2024-11-03 09:15:00;0,0;RR bajar;40,1;MD venta
2024-11-03 09:30:00;0,0;RR bajar;40,1;MD venta
2024-11-03 09:45:00;0,0;RR bajar;40,1;MD venta
2024-11-03 10:00:00;0,0;RR bajar;30,0;MD venta
2024-11-03 10:15:00;0,0;Terciaria bajar;30,0;MD venta
2024-11-03 10:30:00;0,0;Terciaria bajar;30,0;MD venta
2024-11-03 10:45:00;0,0;Terciaria bajar;30,0;MD venta
2024-11-03 11:00:00;0,0;Terciaria bajar;19,99;MD venta
2024-11-03 11:15:00;0,0;Terciaria bajar;19,99;MD venta
2024-11-03 11:30:00;0,0;Terciaria bajar;19,99;MD venta
2024-11-03 11:45:00;0,0;Terciaria bajar;19,99;MD venta
2024-11-03 12:00:00;28,64730061860892;MD compra;65,17;Terciaria subir
2024-11-03 12:15:00;28,64730061860892;MD compra;81,25;Terciaria subir
2024-11-03 12:30:00;28,64730061860892;MD compra;67,79;Terciaria subir
2024-11-03 12:45:00;28,64730061860892;MD compra;65,0;Terciaria subir
2024-11-03 13:00:00;44,84695560066925;MD compra;66,48;Terciaria subir
2024-11-03 13:15:00;44,84695560066925;MD compra;66,48;Terciaria subir
2024-11-03 13:30:00;5,1;Terciaria bajar;25,11;RR subir
2024-11-03 13:45:00;25,11;Terciaria bajar;25,11;RR subir
2024-11-03 14:00:00;30,805;RR bajar;25,1;MD venta
2024-11-03 14:15:00;30,805;RR bajar;76,67;Terciaria subir
2024-11-03 14:30:00;30,805;RR bajar;85,83;Terciaria subir
2024-11-03 14:45:00;30,805;RR bajar;90,41;Terciaria subir
2024-11-03 15:00:00;0,0;RR bajar;112,12;RR subir
2024-11-03 15:15:00;0,0;RR bajar;112,12;RR subir
2024-11-03 15:30:00;0,0;RR bajar;113,88;Terciaria subir
2024-11-03 15:45:00;0,0;RR bajar;118,08;Terciaria subir
2024-11-03 16:00:00;5,5;Terciaria bajar;112,122;RR subir
2024-11-03 16:15:00;95,91735210645518;MD compra;112,122;RR subir
2024-11-03 16:30:00;95,91735210645518;MD compra;114,57;Terciaria subir
2024-11-03 16:45:00;95,91735210645518;MD compra;119,02;Terciaria subir
2024-11-03 17:00:00;122,37159211981908;MD compra;116,67;RR subir
2024-11-03 17:15:00;122,37159211981908;MD compra;116,67;Terciaria subir
2024-11-03 17:30:00;122,37159211981908;MD compra;118,08;Terciaria subir
2024-11-03 17:45:00;122,37159211981908;MD compra;118,08;Terciaria subir
2024-11-03 18:00:00;141,7315089899066;MD compra;116,7;MD venta
2024-11-03 18:15:00;141,7315089899066;MD compra;116,7;MD venta
2024-11-03 18:30:00;141,7315089899066;MD compra;118,08;Terciaria subir
2024-11-03 18:45:00;141,7315089899066;MD compra;119,39;Terciaria subir
2024-11-03 19:00:00;140,81155565084381;MD compra;114,0;MD venta
2024-11-03 19:15:00;140,81155565084381;MD compra;114,0;MD venta
2024-11-03 19:30:00;140,81155565084381;MD compra;114,0;MD venta
2024-11-03 19:45:00;140,81155565084381;MD compra;114,0;MD venta
2024-11-03 20:00:00;58,859;RR bajar;111,0;MD venta
2024-11-03 20:15:00;58,859;RR bajar;111,0;MD venta
2024-11-03 20:30:00;58,859;RR bajar;111,0;MD venta
2024-11-03 20:45:00;58,859;RR bajar;111,0;MD venta
2024-11-03 21:00:00;132,2697203651355;MD compra;102,5;MD venta
2024-11-03 21:15:00;132,2697203651355;MD compra;102,5;MD venta
2024-11-03 21:30:00;100,2;Terciaria bajar;102,5;MD venta
2024-11-03 21:45:00;87,13;Terciaria bajar;102,5;MD venta
2024-11-03 22:00:00;122,23210928731677;MD compra;100,2;MD venta
2024-11-03 22:15:00;65,0;Terciaria bajar;100,2;MD venta
2024-11-03 22:30:00;50,0;Terciaria bajar;100,2;MD venta
2024-11-03 22:45:00;6,0;Terciaria bajar;100,2;MD venta
2024-11-03 23:00:00;20,49;RR bajar;95,24;MD venta
2024-11-03 23:15:00;20,49;RR bajar;95,24;MD venta
2024-11-03 23:30:00;20,49;RR bajar;95,24;MD venta
2024-11-03 23:45:00;20,49;RR bajar;95,24;MD venta
2024-11-04 00:00:00;60,0;Terciaria bajar;92,04;MD venta
2024-11-04 00:15:00;6,0;Terciaria bajar;92,04;MD venta
2024-11-04 00:30:00;5,5;Terciaria bajar;92,04;MD venta
2024-11-04 00:45:00;0,0;Terciaria bajar;92,04;MD venta
2024-11-04 01:00:00;50,0;Terciaria bajar;89,96;MD venta
2024-11-04 01:15:00;60,0;Terciaria bajar;89,96;MD venta
2024-11-04 01:30:00;50,0;Terciaria bajar;89,96;MD venta
2024-11-04 01:45:00;65,275;RR bajar;89,96;MD venta
2024-11-04 02:00:00;28,606;RR bajar;90,07;MD venta
2024-11-04 02:15:00;6,0;Terciaria bajar;90,07;MD venta
2024-11-04 02:30:00;5,5;Terciaria bajar;90,07;MD venta
2024-11-04 02:45:00;5,5;Terciaria bajar;90,07;MD venta
2024-11-04 03:00:00;0,0;Terciaria bajar;83,82;MD venta
2024-11-04 03:15:00;0,0;Terciaria bajar;83,82;MD venta
2024-11-04 03:30:00;0,0;Terciaria bajar;83,82;MD venta
2024-11-04 03:45:00;0,0;Terciaria bajar;83,82;MD venta
2024-11-04 04:00:00;6,0;Terciaria bajar;85,36;MD venta
2024-11-04 04:15:00;5,5;Terciaria bajar;85,36;MD venta
2024-11-04 04:30:00;29,434;RR bajar;85,36;MD venta
2024-11-04 04:45:00;29,434;RR bajar;85,36;MD venta
2024-11-04 05:00:00;5,29;Terciaria bajar;89,89;MD venta
2024-11-04 05:15:00;32,76;RR bajar;89,89;MD venta
2024-11-04 05:30:00;32,76;RR bajar;89,89;MD venta
2024-11-04 05:45:00;32,76;RR bajar;105,52;Terciaria subir
2024-11-04 06:00:00;52,001;RR bajar;104,1;MD venta
2024-11-04 06:15:00;52,001;RR bajar;104,1;MD venta
2024-11-04 06:30:00;52,001;RR bajar;104,1;MD venta
2024-11-04 06:45:00;52,001;RR bajar;104,1;MD venta
2024-11-04 07:00:00;83,872;RR bajar;121,5;MD venta
2024-11-04 07:15:00;83,872;RR bajar;121,5;MD venta
2024-11-04 07:30:00;80,71;Terciaria bajar;121,5;MD venta
2024-11-04 07:45:00;83,872;RR bajar;121,5;MD venta
2024-11-04 08:00:00;71,486;RR bajar;124,1;MD venta
2024-11-04 08:15:00;71,486;RR bajar;124,1;MD venta
2024-11-04 08:30:00;65,0;Terciaria bajar;124,1;MD venta
2024-11-04 08:45:00;60,66;Terciaria bajar;124,1;MD venta
2024-11-04 09:00:00;81,987;RR bajar;118,0;MD venta
2024-11-04 09:15:00;81,987;RR bajar;118,0;MD venta
2024-11-04 09:30:00;69,2;Terciaria bajar;118,0;MD venta
2024-11-04 09:45:00;79,07;Terciaria bajar;118,0;MD venta
2024-11-04 10:00:00;146,1791368396159;MD compra;99,88;MD venta
2024-11-04 10:15:00;146,1791368396159;MD compra;99,88;MD venta
2024-11-04 10:30:00;79,07;Terciaria bajar;99,88;MD venta
2024-11-04 10:45:00;146,1791368396159;MD compra;99,88;MD venta
2024-11-04 11:00:00;138,30471279813312;MD compra;93,32;MD venta
2024-11-04 11:15:00;138,30471279813312;MD compra;93,32;MD venta
2024-11-04 11:30:00;138,30471279813312;MD compra;93,32;MD venta
2024-11-04 11:45:00;138,30471279813312;MD compra;93,32;MD venta
2024-11-04 12:00:00;85,11;RR bajar;91,39;MD venta
2024-11-04 12:15:00;85,11;RR bajar;91,39;MD venta
2024-11-04 12:30:00;85,11;RR bajar;91,39;MD venta
2024-11-04 12:45:00;85,11;RR bajar;91,39;MD venta
2024-11-04 13:00:00;76,957;RR bajar;90,1;MD venta
2024-11-04 13:15:00;76,957;RR bajar;90,1;MD venta
2024-11-04 13:30:00;76,957;RR bajar;90,1;MD venta
2024-11-04 13:45:00;76,957;RR bajar;90,1;MD venta
2024-11-04 14:00:00;56,403;RR bajar;92,4;MD venta
2024-11-04 14:15:00;56,403;RR bajar;92,4;MD venta
2024-11-04 14:30:00;56,403;RR bajar;109,76;Terciaria subir
2024-11-04 14:45:00;56,403;RR bajar;119,76;Terciaria subir
2024-11-04 15:00:00;50,0;Terciaria bajar;120,94;RR subir
2024-11-04 15:15:00;62,442;RR bajar;120,94;RR subir
2024-11-04 15:30:00;62,442;RR bajar;120,94;RR subir
2024-11-04 15:45:00;62,442;RR bajar;120,94;RR subir
2024-11-04 16:00:00;20,82;Terciaria bajar;120,9;MD venta
2024-11-04 16:15:00;75,0;Terciaria bajar;120,9;MD venta
2024-11-04 16:30:00;80,71;Terciaria bajar;120,9;MD venta
2024-11-04 16:45:00;85,079;RR bajar;120,9;MD venta
2024-11-04 17:00:00;75,0;Terciaria bajar;135,2;MD venta
2024-11-04 17:15:00;81,0;Terciaria bajar;135,2;MD venta
2024-11-04 17:30:00;85,54;Terciaria bajar;135,2;MD venta
2024-11-04 17:45:00;94,61;Terciaria bajar;135,2;MD venta
2024-11-04 18:00:00;81,67;Terciaria bajar;160,5;MD venta
2024-11-04 18:15:00;82,63;Terciaria bajar;160,5;MD venta
2024-11-04 18:30:00;81,0;Terciaria bajar;160,5;MD venta
2024-11-04 18:45:00;81,0;Terciaria bajar;160,5;MD venta
2024-11-04 19:00:00;79,75;Terciaria bajar;151,5;MD venta
2024-11-04 19:15:00;78,79;Terciaria bajar;151,5;MD venta
2024-11-04 19:30:00;79,75;Terciaria bajar;151,5;MD venta
2024-11-04 19:45:00;80,71;Terciaria bajar;151,5;MD venta
2024-11-04 20:00:00;86,03;Terciaria bajar;123,0;MD venta
2024-11-04 20:15:00;86,03;Terciaria bajar;123,0;MD venta
2024-11-04 20:30:00;78,79;Terciaria bajar;123,0;MD venta
2024-11-04 20:45:00;60,14;Terciaria bajar;123,0;MD venta
2024-11-04 21:00:00;83,217;RR bajar;118,3;MD venta
2024-11-04 21:15:00;80,71;Terciaria bajar;118,3;MD venta
2024-11-04 21:30:00;78,79;Terciaria bajar;118,3;MD venta
2024-11-04 21:45:00;59,4;Terciaria bajar;118,3;MD venta
2024-11-04 22:00:00;58,673;RR bajar;118,3;MD venta
2024-11-04 22:15:00;58,673;RR bajar;118,3;MD venta
2024-11-04 22:30:00;58,673;RR bajar;118,3;MD venta
2024-11-04 22:45:00;58,673;RR bajar;118,3;MD venta
2024-11-04 23:00:00;143,1817258862723;MD compra;125,17;Terciaria subir
2024-11-04 23:15:00;143,1817258862723;MD compra;124,161;RR subir
2024-11-04 23:30:00;143,1817258862723;MD compra;124,161;RR subir
2024-11-04 23:45:00;143,1817258862723;MD compra;124,161;RR subir
2024-11-05 00:00:00;128,36468081613864;MD compra;123,701;RR subir
2024-11-05 00:15:00;128,36468081613864;MD compra;123,701;RR subir
2024-11-05 00:30:00;128,36468081613864;MD compra;123,701;RR subir
2024-11-05 00:45:00;128,36468081613864;MD compra;123,701;RR subir
2024-11-05 01:00:00;125,33759818393204;MD compra;122,783;RR subir
2024-11-05 01:15:00;125,33759818393204;MD compra;122,783;RR subir
2024-11-05 01:30:00;125,33759818393204;MD compra;122,783;RR subir
2024-11-05 01:45:00;125,33759818393204;MD compra;122,783;RR subir
2024-11-05 02:00:00;121,5523178348045;MD compra;122,296;RR subir
2024-11-05 02:15:00;121,5523178348045;MD compra;122,296;RR subir
2024-11-05 02:30:00;121,5523178348045;MD compra;122,296;RR subir
2024-11-05 02:45:00;121,5523178348045;MD compra;122,296;RR subir
2024-11-05 03:00:00;65,63;Terciaria bajar;90,89;MD venta
2024-11-05 03:15:00;127,57045413476767;MD compra;90,89;MD venta
2024-11-05 03:30:00;127,57045413476767;MD compra;90,89;MD venta
2024-11-05 03:45:00;127,57045413476767;MD compra;90,89;MD venta
2024-11-05 04:00:00;57,919;RR bajar;122,5;RR subir
2024-11-05 04:15:00;57,919;RR bajar;122,5;RR subir
2024-11-05 04:30:00;57,919;RR bajar;122,5;RR subir
2024-11-05 04:45:00;57,919;RR bajar;122,5;RR subir
2024-11-05 05:00:00;46,35;RR bajar;122,06;RR subir
2024-11-05 05:15:00;46,35;RR bajar;122,06;RR subir
2024-11-05 05:30:00;46,35;RR bajar;124,57;Terciaria subir
2024-11-05 05:45:00;46,35;RR bajar;127,81;Terciaria subir
2024-11-05 06:00:00;119,352;RR bajar;115,2;MD venta
2024-11-05 06:15:00;119,352;RR bajar;115,2;MD venta
2024-11-05 06:30:00;92,06;Terciaria bajar;115,2;MD venta
2024-11-05 06:45:00;119,352;RR bajar;117,89;Terciaria subir
2024-11-05 07:00:00;126,48;RR bajar;127,96;Terciaria subir
2024-11-05 07:15:00;126,48;RR bajar;124,1;MD venta
2024-11-05 07:30:00;92,06;Terciaria bajar;124,1;MD venta
2024-11-05 07:45:00;85,03;Terciaria bajar;124,1;MD venta
2024-11-05 08:00:00;94,95;RR bajar;133,1;MD venta
2024-11-05 08:15:00;80,0;Terciaria bajar;133,1;MD venta
2024-11-05 08:30:00;70,0;Terciaria bajar;133,1;MD venta
2024-11-05 08:45:00;62,44;Terciaria bajar;133,1;MD venta
2024-11-05 09:00:00;168,24138106801638;MD compra;118,2;MD venta
2024-11-05 09:15:00;75,09;Terciaria bajar;118,2;MD venta
2024-11-05 09:30:00;100,22;Terciaria bajar;118,2;MD venta
2024-11-05 09:45:00;75,0;Terciaria bajar;118,2;MD venta
2024-11-05 10:00:00;65,63;Terciaria bajar;105,9;MD venta
2024-11-05 10:15:00;83,28;Terciaria bajar;105,9;MD venta
2024-11-05 10:30:00;75,0;Terciaria bajar;105,9;MD venta
2024-11-05 10:45:00;75,09;Terciaria bajar;105,9;MD venta
2024-11-05 11:00:00;68,03;Terciaria bajar;95,28;MD venta
2024-11-05 11:15:00;66,42;Terciaria bajar;95,28;MD venta
2024-11-05 11:30:00;71,73;Terciaria bajar;95,28;MD venta
2024-11-05 11:45:00;71,73;Terciaria bajar;95,28;MD venta
2024-11-05 12:00:00;65,63;Terciaria bajar;94,92;MD venta
2024-11-05 12:15:00;67,13;Terciaria bajar;94,92;MD venta
2024-11-05 12:30:00;74,31;Terciaria bajar;94,92;MD venta
2024-11-05 12:45:00;71,92;Terciaria bajar;94,92;MD venta
2024-11-05 13:00:00;72,23;Terciaria bajar;99,25;MD venta
2024-11-05 13:15:00;71,92;Terciaria bajar;99,25;MD venta
2024-11-05 13:30:00;74,31;Terciaria bajar;99,25;MD venta
2024-11-05 13:45:00;68,0;Terciaria bajar;99,25;MD venta
2024-11-05 14:00:00;68,0;Terciaria bajar;109,5;MD venta
2024-11-05 14:15:00;79,95;Terciaria bajar;109,5;MD venta
2024-11-05 14:30:00;90,916;RR bajar;109,5;MD venta
2024-11-05 14:45:00;90,916;RR bajar;122,06;Terciaria subir
2024-11-05 15:00:00;60,753;RR bajar;111,3;MD venta
2024-11-05 15:15:00;60,753;RR bajar;111,3;MD venta
2024-11-05 15:30:00;60,753;RR bajar;111,3;MD venta
2024-11-05 15:45:00;60,753;RR bajar;122,06;Terciaria subir
2024-11-05 16:00:00;79,533;RR bajar;115,5;MD venta
2024-11-05 16:15:00;79,533;RR bajar;115,5;MD venta
2024-11-05 16:30:00;79,533;RR bajar;115,5;MD venta
2024-11-05 16:45:00;79,533;RR bajar;123,61;Terciaria subir
2024-11-05 17:00:00;165,07552544901154;MD compra;123,6;MD venta
2024-11-05 17:15:00;165,07552544901154;MD compra;123,6;MD venta
2024-11-05 17:30:00;165,07552544901154;MD compra;123,6;MD venta
2024-11-05 17:45:00;165,07552544901154;MD compra;148,6;Terciaria subir
2024-11-05 18:00:00;256,23943080907117;MD compra;193,0;MD venta
2024-11-05 18:15:00;191,2;Terciaria bajar;193,0;MD venta
2024-11-05 18:30:00;256,23943080907117;MD compra;193,0;MD venta
2024-11-05 18:45:00;256,23943080907117;MD compra;193,0;MD venta
2024-11-05 19:00:00;251,2011482714883;MD compra;186,2;MD venta
2024-11-05 19:15:00;251,2011482714883;MD compra;186,2;MD venta
2024-11-05 19:30:00;251,2011482714883;MD compra;186,2;MD venta
2024-11-05 19:45:00;251,2011482714883;MD compra;186,2;MD venta
2024-11-05 20:00:00;95,04;Terciaria bajar;154,5;MD venta
2024-11-05 20:15:00;90,5;Terciaria bajar;154,5;MD venta
2024-11-05 20:30:00;89,0;Terciaria bajar;154,5;MD venta
2024-11-05 20:45:00;80,67;Terciaria bajar;154,5;MD venta
2024-11-05 21:00:00;193,7111906061787;MD compra;126,6;MD venta
2024-11-05 21:15:00;193,7111906061787;MD compra;126,6;MD venta
2024-11-05 21:30:00;193,7111906061787;MD compra;126,6;MD venta
2024-11-05 21:45:00;193,7111906061787;MD compra;126,6;MD venta
2024-11-05 22:00:00;168,5689213508351;MD compra;125,17;Terciaria subir
2024-11-05 22:15:00;168,5689213508351;MD compra;125,0;Terciaria subir
2024-11-05 22:30:00;168,5689213508351;MD compra;124,57;Terciaria subir
2024-11-05 22:45:00;168,5689213508351;MD compra;122,06;Terciaria subir
2024-11-05 23:00:00;143,0404637790247;MD compra;123,14;Terciaria subir
2024-11-05 23:15:00;143,0404637790247;MD compra;123,04;Terciaria subir
2024-11-05 23:30:00;143,0404637790247;MD compra;123,04;RR subir
2024-11-05 23:45:00;79,55;Terciaria bajar;123,04;RR subir
2024-11-06 00:00:00;148,08591206110037;MD compra;123,0;MD venta
2024-11-06 00:15:00;88,01;Terciaria bajar;123,0;MD venta
2024-11-06 00:30:00;66,5;Terciaria bajar;123,0;MD venta
2024-11-06 00:45:00;66,5;Terciaria bajar;123,0;MD venta
2024-11-06 01:00:00;145,15465470637517;MD compra;119,2;MD venta
2024-11-06 01:15:00;107,29;Terciaria bajar;119,2;MD venta
2024-11-06 01:30:00;85,0;Terciaria bajar;119,2;MD venta
2024-11-06 01:45:00;77,38;Terciaria bajar;119,2;MD venta
2024-11-06 02:00:00;109,112;RR bajar;118,0;MD venta
2024-11-06 02:15:00;109,112;RR bajar;118,0;MD venta
2024-11-06 02:30:00;109,112;RR bajar;118,0;MD venta
2024-11-06 02:45:00;109,112;RR bajar;118,0;MD venta
2024-11-06 03:00:00;105,0;Terciaria bajar;116,0;MD venta
2024-11-06 03:15:00;146,34414480379883;MD compra;116,0;MD venta
2024-11-06 03:30:00;146,34414480379883;MD compra;116,0;MD venta
2024-11-06 03:45:00;146,34414480379883;MD compra;116,0;MD venta
2024-11-06 04:00:00;72,59;Terciaria bajar;110,4;MD venta
2024-11-06 04:15:00;141,02458171180066;MD compra;110,4;MD venta
2024-11-06 04:30:00;141,02458171180066;MD compra;114,41;Terciaria subir
2024-11-06 04:45:00;141,02458171180066;MD compra;121,88;Terciaria subir
2024-11-06 05:00:00;68,0;Terciaria bajar;122,36;RR subir
2024-11-06 05:15:00;71,0;Terciaria bajar;122,36;RR subir
2024-11-06 05:30:00;103,06;RR bajar;122,36;RR subir
2024-11-06 05:45:00;103,06;RR bajar;122,36;RR subir
2024-11-06 06:00:00;72,92;Terciaria bajar;119,2;MD venta
2024-11-06 06:15:00;74,71;Terciaria bajar;119,2;MD venta
2024-11-06 06:30:00;75,67;Terciaria bajar;119,2;MD venta
2024-11-06 06:45:00;73,75;Terciaria bajar;119,2;MD venta
2024-11-06 07:00:00;92,9;Terciaria bajar;125,0;MD venta
2024-11-06 07:15:00;95,0;Terciaria bajar;125,0;MD venta
2024-11-06 07:30:00;95,0;Terciaria bajar;125,0;MD venta
2024-11-06 07:45:00;73,75;Terciaria bajar;125,0;MD venta
2024-11-06 08:00:00;56,228;RR bajar;128,9;MD venta
2024-11-06 08:15:00;56,228;RR bajar;128,9;MD venta
2024-11-06 08:30:00;56,228;RR bajar;128,9;MD venta
2024-11-06 08:45:00;5,5;Terciaria bajar;128,9;MD venta
2024-11-06 09:00:00;20,92;RR bajar;119,2;MD venta
2024-11-06 09:15:00;5,5;Terciaria bajar;119,2;MD venta
2024-11-06 09:30:00;5,5;Terciaria bajar;119,2;MD venta
2024-11-06 09:45:00;5,5;Terciaria bajar;119,2;MD venta
2024-11-06 10:00:00;41,153;RR bajar;100,3;MD venta
2024-11-06 10:15:00;5,5;Terciaria bajar;100,3;MD venta
2024-11-06 10:30:00;5,5;Terciaria bajar;100,3;MD venta
2024-11-06 10:45:00;0,0;Terciaria bajar;100,3;MD venta
2024-11-06 11:00:00;5,5;Terciaria bajar;92,33;MD venta
2024-11-06 11:15:00;5,5;Terciaria bajar;92,33;MD venta
2024-11-06 11:30:00;2,0;Terciaria bajar;92,33;MD venta
2024-11-06 11:45:00;5,5;Terciaria bajar;92,33;MD venta
2024-11-06 12:00:00;20,0;RR bajar;88,0;MD venta
2024-11-06 12:15:00;20,0;RR bajar;88,0;MD venta
2024-11-06 12:30:00;20,0;RR bajar;88,0;MD venta
2024-11-06 12:45:00;20,0;RR bajar;88,0;MD venta
2024-11-06 13:00:00;21,15;RR bajar;90,0;MD venta
2024-11-06 13:15:00;21,15;RR bajar;90,0;MD venta
2024-11-06 13:30:00;21,15;RR bajar;90,0;MD venta
2024-11-06 13:45:00;21,15;RR bajar;100,1;Terciaria subir
2024-11-06 14:00:00;17,409;RR bajar;98,0;Terciaria subir
2024-11-06 14:15:00;17,409;RR bajar;86,0;MD venta
2024-11-06 14:30:00;6,58;Terciaria bajar;86,0;MD venta
2024-11-06 14:45:00;6,0;Terciaria bajar;86,0;MD venta
2024-11-06 15:00:00;0,0;Terciaria bajar;92,58;MD venta
2024-11-06 15:15:00;5,5;Terciaria bajar;92,58;MD venta
2024-11-06 15:30:00;30,445;RR bajar;92,58;MD venta
2024-11-06 15:45:00;30,445;RR bajar;121,88;Terciaria subir
2024-11-06 16:00:00;6,0;Terciaria bajar;105,8;MD venta
2024-11-06 16:15:00;72,07;Terciaria bajar;105,8;MD venta
2024-11-06 16:30:00;73,338;RR bajar;105,8;MD venta
2024-11-06 16:45:00;73,338;RR bajar;129,86;Terciaria subir
2024-11-06 17:00:00;87,31;Terciaria bajar;125,0;MD venta
2024-11-06 17:15:00;88,0;RR bajar;125,0;MD venta
2024-11-06 17:30:00;88,0;RR bajar;125,0;MD venta
2024-11-06 17:45:00;88,0;RR bajar;125,0;MD venta
2024-11-06 18:00:00;96,0;Terciaria bajar;171,9;MD venta
2024-11-06 18:15:00;105,0;Terciaria bajar;171,9;MD venta
2024-11-06 18:30:00;88,0;Terciaria bajar;171,9;MD venta
2024-11-06 18:45:00;88,0;Terciaria bajar;171,9;MD venta
2024-11-06 19:00:00;88,0;Terciaria bajar;167,0;MD venta
2024-11-06 19:15:00;88,0;Terciaria bajar;167,0;MD venta
2024-11-06 19:30:00;92,9;Terciaria bajar;167,0;MD venta
2024-11-06 19:45:00;93,65;Terciaria bajar;167,0;MD venta
2024-11-06 20:00:00;73,676;RR bajar;135,2;MD venta
2024-11-06 20:15:00;73,676;RR bajar;135,2;MD venta
2024-11-06 20:30:00;73,676;RR bajar;135,2;MD venta
2024-11-06 20:45:00;65,0;Terciaria bajar;135,2;MD venta
2024-11-06 21:00:00;66,413;RR bajar;124,7;MD venta
2024-11-06 21:15:00;66,413;RR bajar;124,7;MD venta
2024-11-06 21:30:00;66,413;RR bajar;124,7;MD venta
2024-11-06 21:45:00;66,413;RR bajar;124,7;MD venta
2024-11-06 22:00:00;169,6435482430764;MD compra;117,4;MD venta
2024-11-06 22:15:00;169,6435482430764;MD compra;117,4;MD venta
2024-11-06 22:30:00;169,6435482430764;MD compra;117,4;MD venta
2024-11-06 22:45:00;77,75;Terciaria bajar;117,4;MD venta
2024-11-06 23:00:00;49,47;RR bajar;116,2;MD venta
2024-11-06 23:15:00;49,47;RR bajar;116,2;MD venta
2024-11-06 23:30:00;49,47;RR bajar;116,2;MD venta
2024-11-06 23:45:00;49,47;RR bajar;116,2;MD venta
2024-11-07 00:00:00;39,063;RR bajar;106,5;MD venta
2024-11-07 00:15:00;39,063;RR bajar;106,5;MD venta
2024-11-07 00:30:00;39,063;RR bajar;106,5;MD venta
2024-11-07 00:45:00;39,063;RR bajar;106,5;MD venta
2024-11-07 01:00:00;68,873;RR bajar;95,72;MD venta
2024-11-07 01:15:00;68,873;RR bajar;95,72;MD venta
2024-11-07 01:30:00;68,873;RR bajar;95,72;MD venta
2024-11-07 01:45:00;65,0;Terciaria bajar;95,72;MD venta
2024-11-07 02:00:00;64,52;RR bajar;94,01;MD venta
2024-11-07 02:15:00;64,52;RR bajar;94,01;MD venta
2024-11-07 02:30:00;64,52;RR bajar;94,01;MD venta
2024-11-07 02:45:00;64,52;RR bajar;94,01;MD venta
2024-11-07 03:00:00;20,75;RR bajar;99,32;MD venta
2024-11-07 03:15:00;20,75;RR bajar;99,32;MD venta
2024-11-07 03:30:00;20,75;RR bajar;99,32;MD venta
2024-11-07 03:45:00;20,75;RR bajar;99,32;MD venta
2024-11-07 04:00:00;51,01;RR bajar;120,36;RR subir
2024-11-07 04:15:00;51,01;RR bajar;120,36;RR subir
2024-11-07 04:30:00;51,01;RR bajar;120,36;RR subir
2024-11-07 04:45:00;51,01;RR bajar;120,36;RR subir
2024-11-07 05:00:00;41,07;RR bajar;111,74;RR subir
2024-11-07 05:15:00;41,07;RR bajar;111,74;RR subir
2024-11-07 05:30:00;41,07;RR bajar;111,74;RR subir
2024-11-07 05:45:00;41,07;RR bajar;111,74;RR subir
2024-11-07 06:00:00;73,75;Terciaria bajar;109,9;MD venta
2024-11-07 06:15:00;90,39;Terciaria bajar;109,9;MD venta
2024-11-07 06:30:00;92,299;RR bajar;109,9;MD venta
2024-11-07 06:45:00;92,299;RR bajar;109,9;MD venta
2024-11-07 07:00:00;49,606;RR bajar;122,8;MD venta
2024-11-07 07:15:00;49,606;RR bajar;122,8;MD venta
2024-11-07 07:30:00;49,606;RR bajar;122,8;MD venta
2024-11-07 07:45:00;49,606;RR bajar;122,8;MD venta
2024-11-07 08:00:00;43,879;RR bajar;127,5;MD venta
2024-11-07 08:15:00;43,879;RR bajar;127,5;MD venta
2024-11-07 08:30:00;43,879;RR bajar;127,5;MD venta
2024-11-07 08:45:00;43,879;RR bajar;127,5;MD venta
2024-11-07 09:00:00;30,517;RR bajar;120,0;MD venta
2024-11-07 09:15:00;30,517;RR bajar;120,0;MD venta
2024-11-07 09:30:00;30,517;RR bajar;120,0;MD venta
2024-11-07 09:45:00;19,6;Terciaria bajar;120,0;MD venta
2024-11-07 10:00:00;66,372;RR bajar;105,6;MD venta
2024-11-07 10:15:00;66,372;RR bajar;105,6;MD venta
2024-11-07 10:30:00;66,372;RR bajar;105,6;MD venta
